,Close,cash_return,sma_200,daily_return,trend_above_sma,always_timing_invested,buy_hold_invested,always_timing_return,buy_hold_return,always_timing_equity,buy_hold_equity,always_timing_growth_10k,buy_hold_growth_10k,trip_count,signal_score,timing_on,combined_invested,combined_return,combined_equity,combined_growth_10k
1979-04-09,3.2527291738607587,0.00035947609678355086,3.0816416201539862,-0.002802255987926827,True,True,True,-0.002802255987926827,-0.002802255987926827,6.354774839728745,3.5265152913332916,63547.748397287454,35265.15291333292,1,1.0,False,True,-0.002802255987926827,4.967310554005683,49673.10554005684
1979-04-10,3.268252905962374,0.0003594760967837729,3.0836184153111508,0.004772525246296455,True,True,True,0.004772525246296455,0.004772525246296455,6.38510316308588,3.54334567459263,63851.0316308588,35433.456745926305,1,1.0,False,True,0.004772525246296455,4.9910171690308704,49910.17169030871
1979-04-11,3.2363340995979817,0.00035947609678399495,3.085374988533946,-0.009766320808944018,True,True,True,-0.009766320808944018,-0.009766320808944018,6.32274419719698,3.5087402239975742,63227.4419719698,35087.402239975745,1,1.0,False,True,-0.009766320808944018,4.942273294195167,49422.73294195167
1979-04-12,3.2271823627602405,0.0003594760967837729,3.0870190759413028,-0.002827809662444336,True,True,True,-0.002827809662444336,-0.002827809662444336,6.304864680062982,3.4988181744891467,63048.646800629824,34988.181744891466,1,1.0,False,True,-0.002827809662444336,4.928297486019401,49282.974860194015
1979-04-16,3.1999888792632194,0.0003594760967837729,3.0884984264993296,-0.008426385757067112,True,True,True,-0.008426385757067112,-0.008426385757067112,6.251737458122664,3.4693357828570637,62517.374581226635,34693.35782857064,1,1.0,False,True,-0.008426385757067112,4.886769750276618,48867.697502766176
1979-04-17,3.2044358686543433,0.00035947609678399495,3.0900031445436933,0.001389689014215545,True,True,True,0.001389689014215545,0.001389689014215545,6.260425428987976,3.474157080681125,62604.25428987976,34741.57080681125,1,1.0,False,True,0.001389689014215545,4.893560840513578,48935.608405135776
1979-04-18,3.2196484758436963,0.00035947609678355086,3.0916478596243504,0.004747358915234479,True,True,True,0.004747358915234479,0.004747358915234479,6.290145915461443,3.4906501512710215,62901.45915461444,34906.501512710216,1,1.0,False,True,0.004747358915234479,4.916792330197032,49167.923301970324
1979-04-19,3.2070022592147267,0.0003594760967837729,3.0933510748590773,-0.0039278252653516255,True,True,True,-0.0039278252653516255,-0.0039278252653516255,6.265439321411946,3.4769394874143558,62654.39321411946,34769.39487414356,1,1.0,False,True,-0.0039278252653516255,4.897480029057998,48974.80029057997
1979-04-20,3.2060691884387,0.0003594760967837729,3.0950391132771164,-0.00029094796342776785,True,True,True,-0.00029094796342776785,-0.00029094796342776785,6.2636164046014,3.475927878951531,62636.164046014004,34759.27878951531,1,1.0,False,True,-0.00029094796342776785,4.896055117217615,48960.55117217615
1979-04-23,3.217489594100372,0.0003594760967837729,3.0966946518054983,0.0035621207748275374,True,True,True,0.0035621207748275374,0.0035621207748275374,6.285928162721781,3.4883095538609465,62859.28162721781,34883.095538609465,1,1.0,False,True,0.0035621207748275374,4.913495456865356,49134.954568653564
1979-04-24,3.238102883601791,0.00035947609678399495,3.0983925226064044,0.006406637503728163,True,True,True,0.006406637503728163,0.006406637503728163,6.3261998258348155,3.5106578886733253,63261.998258348154,35106.57888673325,1,1.0,False,True,0.006406637503728163,4.9449744411337075,49449.74441133707
1979-04-25,3.2482667503752056,0.0003594760967837729,3.1000378507914466,0.0031388337982978243,True,True,True,0.0031388337982978243,0.0031388337982978243,6.3460567156629315,3.521677260308554,63460.56715662932,35216.77260308554,1,1.0,False,True,0.0031388337982978243,4.960495894041257,49604.958940412565
1979-04-26,3.2333940785238298,0.00035947609678399495,3.101558677487175,-0.004578648551464504,True,True,True,-0.004578648551464504,-0.004578648551464504,6.31700035227425,3.505552737821917,63170.003522742496,35055.52737821917,1,1.0,False,True,-0.004578648551464504,4.937783526701459,49377.83526701459
1979-04-27,3.227392115615188,0.0003594760967837729,3.1030450001219405,-0.0018562423146954998,True,True,True,-0.0018562423146954998,-0.0018562423146954998,6.305274468918412,3.4990455824935753,63052.744689184125,34990.45582493575,1,1.0,False,True,-0.0018562423146954998,4.92861780397839,49286.178039783896
1979-04-30,3.2267781748157125,0.0003587508425528796,3.1043227938289704,-0.00019022814008406996,True,True,True,-0.00019022814008406996,-0.00019022814008406996,6.304075028283471,3.498379965560348,63040.750282834706,34983.79965560348,2,2.0,True,True,-0.00019022814008406996,4.927680242180354,49276.802421803535
1979-05-01,3.2248951784257907,0.0003587508425528796,3.105557703401757,-0.0005835530947302381,True,True,True,-0.0005835530947302381,-0.0005835530947302381,6.300396265791305,3.496338475104903,63003.96265791305,34963.38475104903,2,2.0,True,True,-0.0005835530947302381,4.924804679125188,49248.04679125188
1979-05-02,3.226818079072513,0.0003587508425528796,3.106937805160541,0.0005962676429256408,True,True,True,0.0005962676429256408,0.0005962676429256408,6.304152988222206,3.4984232286063244,63041.52988222206,34984.23228606324,2,2.0,True,True,0.0005962676429256408,4.927741180803079,49277.411808030796
1979-05-03,3.230327931012524,0.0003587508425528796,3.10814204002204,0.0010877129897015614,True,True,True,0.0010877129897015614,0.0010877129897015614,6.311010097316561,3.502228508995553,63110.10097316561,35022.28508995553,2,2.0,True,True,0.0010877129897015614,4.933101148895326,49331.01148895326
1979-05-04,3.195439487106209,0.0003587508425528796,3.109182513565779,-0.010800279306435456,True,True,True,-0.010800279306435456,-0.010800279306435456,6.2428494255598075,3.46440346290344,62428.494255598074,34644.0346290344,2,2.0,True,True,-0.010800279306435456,4.879822278640359,48798.22278640359
1979-05-07,3.1430784010244577,0.00035875084255310163,3.1100008227067377,-0.016386192351015127,True,True,True,-0.016386192351015127,-0.016386192351015127,6.14055289405416,3.4076350813787815,61405.5289405416,34076.350813787816,2,2.0,True,True,-0.016386192351015127,4.799860572143789,47998.60572143789
1979-05-08,3.1484780713432827,0.00035875084255265755,3.110847680241753,0.0017179559749656015,True,True,True,0.0017179559749656015,0.0017179559749656015,6.151102093588093,3.4134892484273385,61511.02093588093,34134.89248427338,2,2.0,True,True,0.0017179559749656015,4.808106521292705,48081.06521292705
1979-05-09,3.1583254452430647,0.0003587508425528796,3.111630979673793,0.0031276615801807406,True,True,True,0.0031276615801807406,0.0031276615801807406,6.170340659281978,3.4241654876040046,61703.40659281978,34241.65487604005,2,2.0,True,True,0.0031276615801807406,4.823144651332769,48231.44651332769
1979-05-10,3.129110338099015,0.0003587508425528796,3.1121675631257015,-0.009250188953153105,True,True,True,-0.009250188953153105,-0.009250188953153105,6.113263842278296,3.392491309836802,61132.63842278296,33924.91309836802,2,2.0,True,True,-0.009250188953153105,4.778529651959551,47785.29651959551
1979-05-11,3.1297448836026796,0.0003587508425528796,3.112634092923814,0.00020278783267513312,True,True,True,0.00020278783267513312,0.00020278783267513312,6.114503537803443,3.3931792657968933,61145.03537803443,33931.79265796893,2,2.0,True,True,0.00020278783267513312,4.779498679631046,47794.98679631046
1979-05-14,3.1157635226677476,0.0003587508425528796,3.112957460441968,-0.004467252589239079,True,True,True,-0.004467252589239079,-0.004467252589239079,6.087188506042279,3.37802107693601,60871.885060422785,33780.2107693601,2,2.0,True,True,-0.004467252589239079,4.758147451779199,47581.47451779199
1979-05-15,3.11893785947263,0.0003587508425528796,3.113189846079736,0.0010187990140420045,True,True,True,0.0010187990140420045,0.0010187990140420045,6.0933901276905225,3.3814626014786056,60933.90127690523,33814.62601478605,2,2.0,True,True,0.0010187990140420045,4.762995047711738,47629.950477117374
1979-05-16,3.1284706467184766,0.0003587508425528796,3.113469830380165,0.00305642102387349,True,True,True,0.00305642102387349,0.00305642102387349,6.112014093383459,3.3917977748652066,61120.140933834584,33917.97774865207,2,2.0,True,True,0.00305642102387349,4.777552765912169,47775.52765912169
1979-05-17,3.177431146146801,0.00035875084255310163,3.1136465178300283,0.015649978841796086,True,True,True,0.015649978841796086,0.015649978841796086,6.20766698462567,3.4448793382774983,62076.66984625669,34448.79338277498,2,2.0,True,True,0.015649978841796086,4.852321365614259,48523.21365614259
1979-05-18,3.177757424250337,0.0003587508425528796,3.113731568101328,0.00010268612867703197,True,True,True,0.00010268612867703197,0.00010268612867703197,6.208304425916437,3.4452330796005053,62083.04425916437,34452.33079600505,2,2.0,True,True,0.00010268612867703197,4.852819631710391,48528.19631710391
1979-05-21,3.1850811250278745,0.0003587508425528796,3.1137874199967452,0.002304675845188342,True,True,True,0.002304675845188342,0.002304675845188342,6.222612555166423,3.4531732250601044,62226.12555166423,34531.732250601046,2,2.0,True,True,0.002304675845188342,4.864003807896649,48640.03807896649
1979-05-22,3.197497819155449,0.0003587508425528796,3.1139586485221122,0.0038983917960537795,True,True,True,0.0038983917960537795,0.0038983917960537795,6.246870736901505,3.466635047231031,62468.70736901504,34666.35047231031,2,2.0,True,True,0.0038983917960537795,4.882965600437328,48829.656004373275
1979-05-23,3.178418251451414,0.0003587508425528796,3.113960995345826,-0.00596703071687299,True,True,True,-0.00596703071687299,-0.00596703071687299,6.209595467330078,3.445949529420015,62095.95467330078,34459.49529420015,2,2.0,True,True,-0.00596703071687299,4.853828794710084,48538.28794710084
1979-05-24,3.1803358505913715,0.0003587508425528796,3.1138948332500074,0.0006033186913276811,True,True,True,0.0006033186913276811,0.0006033186913276811,6.213341832341102,3.448028535180486,62133.41832341102,34480.28535180486,2,2.0,True,True,0.0006033186913276811,4.856757200346437,48567.572003464375
1979-05-25,3.1902121193085984,0.0003587508425528796,3.1140031919655495,0.003105416906013403,True,True,True,0.003105416906013403,0.003105416906013403,6.232636849110094,3.458736101286052,62326.36849110093,34587.36101286052,2,2.0,True,True,0.003105416906013403,4.871839456264795,48718.394562647954
1979-05-29,3.1854465610958367,0.0003587508425528796,3.114038649727616,-0.0014938060650946383,True,True,True,-0.0014938060650946383,-0.0014938060650946383,6.2233264983833605,3.453569420320389,62233.26498383361,34535.69420320389,2,2.0,True,True,-0.0014938060650946383,4.86456187293686,48645.6187293686
1979-05-30,3.156158151427403,0.0003587508425528796,3.1139229116393152,-0.009194443889323334,True,True,True,-0.009194443889323334,-0.009194443889323334,6.1661064720890355,3.4218157700673704,61661.064720890354,34218.157700673706,2,2.0,True,True,-0.009194443889323334,4.81983493175,48198.3493175
1979-05-31,3.155842676991234,0.0003641870350792331,3.1138207222760714,-9.995520535821534e-05,True,True,True,-9.995520535821534e-05,-9.995520535821534e-05,6.165490137650357,3.4214737417693755,61654.90137650357,34214.73741769375,2,2.0,True,True,-9.995520535821534e-05,4.819353164159605,48193.53164159605
1979-06-01,3.159349739504109,0.00036418703507901107,3.1136104794257573,0.0011112919343045924,True,True,True,0.0011112919343045924,0.0011112919343045924,6.172341797111362,3.425275997942039,61723.417971113624,34252.759979420385,2,2.0,True,True,0.0011112919343045924,4.8247088724595,48247.08872459501
1979-06-04,3.164770122676916,0.0003641870350792331,3.1133583055196525,0.001715664177672771,True,True,True,0.001715664177672771,0.001715664177672771,6.182931462825018,3.4311526212703503,61829.314628250184,34311.5262127035,2,2.0,True,True,0.001715664177672771,4.8329864526396795,48329.86452639679
1979-06-05,3.206844089866464,0.00036418703507945516,3.1133667961241582,0.013294478132256815,True,True,True,0.013294478132256815,0.013294478132256815,6.265130309950788,3.4767680047622647,62651.30309950788,34767.68004762265,2,2.0,True,True,0.013294478132256815,4.897238485347791,48972.38485347791
1979-06-06,3.2291709751610873,0.0003641870350792331,3.113612232497621,0.006962260923496721,True,True,True,0.006962260923496721,0.006962260923496721,6.308749781888373,3.5009741707818844,63087.497818883734,35009.741707818845,2,2.0,True,True,0.006962260923496721,4.931334337487372,49313.34337487372
1979-06-07,3.2454487900310034,0.00036418703507901107,3.113871537688261,0.005040864975910386,True,True,True,0.005040864975910386,0.005040864975910386,6.340551337705676,3.5186221088609457,63405.51337705676,35186.221088609454,2,2.0,True,True,0.005040864975910386,4.956192528033716,49561.925280337164
1979-06-08,3.236539760096339,0.0003641870350792331,3.113991189236831,-0.0027450841196540177,True,True,True,-0.0027450841196540177,-0.0027450841196540177,6.32314599091869,3.508963195186848,63231.459909186895,35089.63195186848,2,2.0,True,True,-0.0027450841196540177,4.942587362631063,49425.873626310626
1979-06-11,3.2505928902425714,0.0003641870350792331,3.1141518130129096,0.004342023020849295,True,True,True,0.004342023020849295,0.004342023020849295,6.350601236375449,3.5241991941596624,63506.01236375449,35241.99194159662,2,2.0,True,True,0.004342023020849295,4.964048190742165,49640.48190742165
1979-06-12,3.2812408842884806,0.0003641870350792331,3.114489983048124,0.009428432006329146,True,True,True,0.009428432006329146,0.009428432006329146,6.410477448331925,3.557426866638557,64104.77448331925,35574.26866638557,2,2.0,True,True,0.009428432006329146,5.010851381584719,50108.51381584719
1979-06-13,3.2646750459645903,0.0003641870350792331,3.11488607748578,-0.005048650467331495,True,True,True,-0.005048650467331495,-0.005048650467331495,6.378113188366585,3.5394666618258044,63781.131883665854,35394.666618258045,2,2.0,True,True,-0.005048650467331495,4.985553344415353,49855.53344415352
1979-06-14,3.261826290819389,0.0003641870350792331,3.1153520414325224,-0.0008725999081355962,True,True,True,-0.0008725999081355962,-0.0008725999081355962,6.372547647384338,3.536378123541846,63725.47647384338,35363.781235418464,2,2.0,True,True,-0.0008725999081355962,4.98120295102501,49812.029510250104
1979-06-15,3.258976246035502,0.0003641870350792331,3.1157836809185455,-0.0008737573769360685,True,True,True,-0.0008737573769360685,-0.0008737573769360685,6.36697958686756,3.533288187068766,63669.795868675596,35332.88187068766,2,2.0,True,True,-0.0008737573769360685,4.976850588200537,49768.50588200537
1979-06-18,3.2427147664937697,0.0003641870350792331,3.1161629869524314,-0.004989750864712206,True,True,True,-0.004989750864712206,-0.004989750864712206,6.3352099449683825,3.5156579592820623,63352.099449683825,35156.57959282062,2,2.0,True,True,-0.004989750864712206,4.95201734367452,49520.17343674519
1979-06-19,3.244011196636706,0.0003641870350792331,3.1164857635834564,0.00039979777325216403,True,True,True,0.00039979777325216403,0.00039979777325216403,6.337742747797466,3.5170635115056994,63377.42747797466,35170.635115057,2,2.0,True,True,0.00039979777325216403,4.953997149181626,49539.971491816264
1979-06-20,3.2462659967247673,0.00036418703507901107,3.1166923662556205,0.0006950654456430172,True,True,True,0.0006950654456430172,0.0006950654456430172,6.342147893784835,3.5195081008226787,63421.478937848355,35195.081008226785,2,2.0,True,True,0.0006950654456430172,4.957440501417836,49574.40501417836
